time,ax,ay,az,wx,wy,wz,activity Label,activity
0.0,0.7896728515625,0.602294921875,-0.361572265625,2.225609756097561,1.4939024390243905,2.1951219512195124,7,Drawer
0.0,0.7896728515625,0.601806640625,-0.3607177734375,2.1951219512195124,1.9512195121951221,1.5853658536585367,7,Drawer
0.0,0.7890625,0.600341796875,-0.36181640625,2.439024390243903,2.439024390243903,0.7621951219512195,7,Drawer
0.0,0.7877197265625,0.599609375,-0.361083984375,2.7439024390243905,2.682926829268293,0.426829268292683,7,Drawer
0.0,0.7855224609375,0.599609375,-0.3621826171875,3.2926829268292686,2.774390243902439,0.5487804878048781,7,Drawer
0.047,0.78515625,0.599853515625,-0.3624267578125,3.414634146341464,2.774390243902439,0.7926829268292683,7,Drawer
0.048,0.7867431640625,0.600830078125,-0.362548828125,3.4756097560975614,2.804878048780488,1.2804878048780488,7,Drawer
0.048,0.786376953125,0.599853515625,-0.363037109375,3.2012195121951224,2.8963414634146343,1.4329268292682928,7,Drawer
0.048,0.787353515625,0.5989990234375,-0.362060546875,3.1707317073170733,2.6524390243902443,1.6463414634146343,7,Drawer
0.05,0.7882080078125,0.598876953125,-0.3624267578125,3.353658536585366,2.4695121951219514,1.7987804878048783,7,Drawer
0.157,0.7890625,0.5989990234375,-0.3631591796875,3.50609756097561,2.4695121951219514,1.7987804878048783,7,Drawer
0.16,0.7889404296875,0.5989990234375,-0.3621826171875,3.4451219512195124,2.5914634146341466,1.5548780487804879,7,Drawer
0.16,0.78857421875,0.5989990234375,-0.3631591796875,3.50609756097561,2.5,1.3719512195121952,7,Drawer
0.16,0.7884521484375,0.5989990234375,-0.3629150390625,3.7500000000000004,2.164634146341464,1.0670731707317074,7,Drawer
0.16,0.7889404296875,0.5989990234375,-0.3631591796875,3.8719512195121957,1.8597560975609757,0.8231707317073171,7,Drawer
0.161,0.789794921875,0.5997314453125,-0.363037109375,-3.780487804878049,1.3719512195121952,0.6402439024390244,7,Drawer
0.267,0.7894287109375,0.598388671875,-0.3643798828125,-3.7195121951219514,1.3109756097560976,0.3353658536585366,7,Drawer
0.267,0.787841796875,0.597900390625,-0.364501953125,-3.536585365853659,1.0670731707317074,-7.896341463414635,7,Drawer
0.268,0.7884521484375,0.598388671875,-0.3663330078125,-3.50609756097561,0.6707317073170732,-8.079268292682928,7,Drawer
0.268,0.7877197265625,0.597412109375,-0.3660888671875,-3.536585365853659,0.5792682926829269,-8.536585365853659,7,Drawer
0.27,0.7867431640625,0.6004638671875,-0.3675537109375,-3.1097560975609757,0.5487804878048781,-8.810975609756099,7,Drawer
0.377,0.78759765625,0.6015625,-0.3692626953125,-3.7195121951219514,0.6707317073170732,-9.237804878048781,7,Drawer
0.378,0.7845458984375,0.5999755859375,-0.369873046875,3.2926829268292686,1.128048780487805,-9.451219512195122,7,Drawer
0.378,0.7847900390625,0.5989990234375,-0.3704833984375,3.0182926829268295,1.1585365853658538,-8.445121951219512,7,Drawer
0.378,0.78564453125,0.59814453125,-0.3695068359375,2.9268292682926833,1.402439024390244,-7.835365853658537,7,Drawer
0.381,0.7860107421875,0.600341796875,-0.3699951171875,3.231707317073171,1.524390243902439,0.6402439024390244,7,Drawer
0.486,0.7847900390625,0.6007080078125,-0.3699951171875,2.957317073170732,1.5853658536585367,0.8231707317073171,7,Drawer
0.486,0.7830810546875,0.5986328125,-0.3699951171875,2.408536585365854,1.4939024390243905,0.7621951219512195,7,Drawer
0.487,0.783203125,0.5977783203125,-0.3697509765625,2.4695121951219514,0.8841463414634148,0.9451219512195123,7,Drawer
0.488,0.78515625,0.596923828125,-0.36962890625,2.530487804878049,0.48780487804878053,1.3109756097560976,7,Drawer
0.488,0.785400390625,0.5975341796875,-0.3704833984375,2.8963414634146343,0.426829268292683,1.4634146341463417,7,Drawer
0.49,0.78662109375,0.5985107421875,-0.3707275390625,2.5,0.5182926829268293,1.6463414634146343,7,Drawer
0.597,0.786865234375,0.598388671875,-0.3720703125,2.164634146341464,0.5182926829268293,1.5548780487804879,7,Drawer
0.597,0.7861328125,0.5975341796875,-0.3731689453125,1.707317073170732,0.5487804878048781,1.4329268292682928,7,Drawer
0.602,0.7860107421875,0.59765625,-0.374755859375,1.402439024390244,0.5182926829268293,1.4939024390243905,7,Drawer
0.602,0.784912109375,0.5985107421875,-0.4075927734375,0.7621951219512195,0.48780487804878053,1.707317073170732,7,Drawer
0.603,0.7830810546875,0.5972900390625,-0.4088134765625,0.06097560975609757,0.48780487804878053,2.103658536585366,7,Drawer
0.706,0.7498779296875,0.5975341796875,-0.40966796875,-8.536585365853659,-7.835365853658537,3.048780487804878,7,Drawer
0.706,0.7816162109375,0.5966796875,-0.40966796875,-9.329268292682928,-8.170731707317074,3.810975609756098,7,Drawer
0.708,0.7841796875,0.596435546875,-0.4100341796875,-10.609756097560977,-8.475609756097562,-2.6524390243902443,7,Drawer
0.708,0.7857666015625,0.5950927734375,-0.4093017578125,-11.615853658536587,-8.323170731707318,-1.6158536585365855,7,Drawer
0.708,0.7879638671875,0.5950927734375,-0.4097900390625,-5.274390243902439,0.426829268292683,-0.2134146341463415,7,Drawer
0.722,0.78955078125,0.5968017578125,-0.4110107421875,-6.189024390243903,1.0670731707317074,8.475609756097562,7,Drawer
0.816,0.787109375,0.59716796875,-0.4111328125,-16.432926829268293,1.402439024390244,9.298780487804878,7,Drawer
0.926,0.784912109375,0.5999755859375,-0.4114990234375,-18.384146341463417,0.7317073170731708,9.969512195121952,7,Drawer
0.927,0.782470703125,0.60107421875,-0.4151611328125,-14.634146341463415,-9.02439024390244,3.9024390243902443,7,Drawer
0.927,0.780029296875,0.5960693359375,-0.4185791015625,-26.189024390243905,-11.219512195121952,6.250000000000001,7,Drawer
