time,ax,ay,az,wx,wy,wz,activity Label,activity
0.0,-0.6903076171875,-0.7132568359375,-0.248291015625,25.64024390243903,66.15853658536587,12.347560975609758,3,Knocking
0.001,-0.6998291015625,-0.7147216796875,-0.2950439453125,32.987804878048784,58.29268292682927,-0.7621951219512195,3,Knocking
0.001,-0.69970703125,-0.713623046875,-0.2698974609375,40.85365853658537,41.85975609756098,-6.219512195121951,3,Knocking
0.003,-0.6904296875,-0.7164306640625,-0.28955078125,42.5609756097561,31.250000000000004,-18.201219512195124,3,Knocking
0.14,-0.6419677734375,-0.753173828125,-0.260986328125,42.40853658536586,19.146341463414636,-16.463414634146343,3,Knocking
0.14,-0.6571044921875,-0.7518310546875,-0.2119140625,41.3719512195122,6.920731707317074,-10.945121951219512,3,Knocking
0.14,-0.634521484375,-0.712158203125,-0.2205810546875,28.414634146341466,6.829268292682928,-1.5548780487804879,3,Knocking
0.14,-0.6260986328125,-0.7047119140625,-0.17822265625,31.371951219512198,17.896341463414636,4.573170731707317,3,Knocking
0.141,-0.586669921875,-0.7296142578125,-0.174560546875,14.756097560975611,25.182926829268293,18.84146341463415,3,Knocking
0.141,-0.590087890625,-0.7296142578125,-0.1776123046875,17.012195121951223,22.28658536585366,19.451219512195124,3,Knocking
0.221,-0.6376953125,-0.7310791015625,-0.2236328125,4.146341463414634,34.51219512195122,7.378048780487806,3,Knocking
0.221,-0.62353515625,-0.7325439453125,-0.209716796875,9.573170731707318,33.963414634146346,7.987804878048781,3,Knocking
0.221,-0.6636962890625,-0.734130859375,-0.2503662109375,-1.0670731707317074,21.76829268292683,2.0426829268292686,3,Knocking
0.222,-0.6407470703125,-0.707763671875,-0.25830078125,-3.1097560975609757,13.871951219512196,-5.3048780487804885,3,Knocking
0.223,-0.6422119140625,-0.710205078125,-0.2611083984375,3.5670731707317076,15.79268292682927,-16.06707317073171,3,Knocking
0.33,-0.6695556640625,-0.71484375,-0.261962890625,1.4634146341463417,-0.09146341463414635,-18.170731707317074,3,Knocking
0.33,-0.666259765625,-0.71728515625,-0.260498046875,-8.01829268292683,3.414634146341464,-18.29268292682927,3,Knocking
0.441,-0.6644287109375,-0.7508544921875,-0.2567138671875,-10.365853658536587,-8.963414634146343,-16.3109756097561,3,Knocking
0.441,-0.6602783203125,-0.7509765625,-0.253662109375,-4.176829268292683,-11.615853658536587,-6.189024390243903,3,Knocking
0.441,-0.6248779296875,-0.751220703125,-0.21728515625,-6.128048780487806,-5.670731707317073,-10.945121951219512,3,Knocking
0.442,-0.6209716796875,-0.7529296875,-0.213623046875,-7.378048780487806,-6.432926829268293,-9.359756097560977,3,Knocking
0.443,-0.6185302734375,-0.75146484375,-0.2100830078125,-15.975609756097562,-6.2804878048780495,-7.926829268292684,3,Knocking
0.443,-0.618408203125,-0.750732421875,-0.208740234375,-16.585365853658537,-5.213414634146342,0.4573170731707317,3,Knocking
0.443,-0.617431640625,-0.71630859375,-0.2095947265625,-17.04268292682927,-11.158536585365855,0.9756097560975611,3,Knocking
0.443,-0.61865234375,-0.711669921875,-0.212158203125,-17.77439024390244,-9.237804878048781,0.853658536585366,3,Knocking
0.445,-0.624755859375,-0.7100830078125,-0.2135009765625,-11.981707317073171,0.9146341463414634,1.3719512195121952,3,Knocking
0.55,-0.659423828125,-0.70751953125,-0.2152099609375,-12.74390243902439,2.0426829268292686,2.1341463414634148,3,Knocking
0.55,-0.6661376953125,-0.73388671875,-0.2525634765625,-13.506097560975611,3.8414634146341466,-2.5914634146341466,3,Knocking
0.551,-0.66552734375,-0.7301025390625,-0.259521484375,-14.756097560975611,-3.2012195121951224,8.536585365853659,3,Knocking
0.551,-0.6641845703125,-0.728759765625,-0.2353515625,-25.000000000000004,-1.4329268292682928,4.939024390243903,3,Knocking
0.554,-0.666259765625,-0.7335205078125,-0.2354736328125,-27.073170731707318,-0.7926829268292683,7.073170731707318,3,Knocking
0.659,-0.6673583984375,-0.7120361328125,-0.263427734375,-21.52439024390244,-3.26219512195122,17.164634146341466,3,Knocking
0.66,-0.663818359375,-0.7513427734375,-0.2601318359375,-22.80487804878049,-8.353658536585366,18.10975609756098,3,Knocking
0.66,-0.6201171875,-0.7535400390625,-0.264404296875,-32.40853658536586,-17.439024390243905,18.475609756097562,3,Knocking
0.661,-0.640380859375,-0.7559814453125,-0.234619140625,-31.371951219512198,-24.32926829268293,12.073170731707318,3,Knocking
0.662,-0.63134765625,-0.7628173828125,-0.2645263671875,-35.97560975609756,-26.402439024390247,15.000000000000002,3,Knocking
0.665,-0.5843505859375,-0.7391357421875,-0.239501953125,-48.201219512195124,-25.731707317073173,21.402439024390247,3,Knocking
0.769,-0.60498046875,-0.742431640625,-0.286376953125,-50.73170731707317,-15.03048780487805,32.86585365853659,3,Knocking
0.77,-0.605224609375,-0.7410888671875,-0.31884765625,-49.207317073170735,-16.646341463414636,35.03048780487805,3,Knocking
0.77,-0.5838623046875,-0.7393798828125,-0.3271484375,-62.713414634146346,-5.213414634146342,28.414634146341466,3,Knocking
0.772,-0.6141357421875,-0.75830078125,-0.31884765625,-65.54878048780489,1.2804878048780488,30.762195121951223,3,Knocking
0.773,-0.64697265625,-0.7342529296875,-0.3154296875,-51.646341463414636,-2.225609756097561,41.09756097560976,3,Knocking
0.88,-0.729248046875,-0.6749267578125,-0.27587890625,-36.03658536585366,10.945121951219512,36.859756097560975,3,Knocking
0.881,-0.759033203125,-0.655029296875,-0.2716064453125,-20.762195121951223,4.573170731707317,38.04878048780488,3,Knocking
0.881,-0.785888671875,-0.6185302734375,-0.2672119140625,2.5,10.335365853658537,35.85365853658537,3,Knocking
0.881,-0.795654296875,-0.6253662109375,-0.267822265625,7.378048780487806,7.865853658536586,39.11585365853659,3,Knocking
0.882,-0.7728271484375,-0.6011962890625,-0.2943115234375,20.670731707317074,2.073170731707317,22.103658536585368,3,Knocking
0.884,-0.7674560546875,-0.556396484375,-0.265869140625,33.201219512195124,-10.76219512195122,23.59756097560976,3,Knocking
0.99,-0.7449951171875,-0.577880859375,-0.2733154296875,32.37804878048781,-17.53048780487805,6.158536585365854,3,Knocking
0.99,-0.760986328125,-0.576171875,-0.3128662109375,19.878048780487806,-12.378048780487806,-0.4573170731707317,3,Knocking
0.99,-0.7115478515625,-0.5587158203125,-0.3154296875,7.164634146341464,-14.51219512195122,-8.932926829268293,3,Knocking
1.099,-0.7054443359375,-0.602294921875,-0.2811279296875,-1.402439024390244,-14.54268292682927,-5.0304878048780495,3,Knocking
1.1,-0.7330322265625,-0.591552734375,-0.272216796875,-10.548780487804878,-15.30487804878049,-6.189024390243903,3,Knocking
1.1,-0.7318115234375,-0.63037109375,-0.2701416015625,-6.5548780487804885,-14.847560975609758,-4.603658536585367,3,Knocking
1.101,-0.732666015625,-0.6337890625,-0.2724609375,-18.01829268292683,-11.859756097560977,1.7987804878048783,3,Knocking
1.101,-0.7086181640625,-0.6348876953125,-0.275146484375,-12.591463414634147,-7.591463414634147,3.414634146341464,3,Knocking
1.103,-0.7088623046875,-0.6322021484375,-0.27734375,-14.481707317073171,0.39634146341463417,12.103658536585368,3,Knocking
1.103,-0.6771240234375,-0.613037109375,-0.2744140625,-24.02439024390244,-3.231707317073171,23.475609756097562,3,Knocking
1.105,-0.7030029296875,-0.6632080078125,-0.2908935546875,-24.32926829268293,17.621951219512198,34.90853658536586,3,Knocking
1.21,-0.6429443359375,-0.7081298828125,-0.2130126953125,-13.109756097560977,13.201219512195124,33.41463414634146,3,Knocking
1.21,-0.61083984375,-0.8004150390625,-0.1978759765625,-10.24390243902439,6.737804878048781,18.53658536585366,3,Knocking
1.21,-0.6239013671875,-0.8994140625,-0.1717529296875,7.195121951219513,-2.439024390243903,-22.225609756097562,3,Knocking
1.211,-0.6207275390625,-0.859130859375,-0.2122802734375,45.82317073170732,-25.60975609756098,-49.32926829268293,3,Knocking
1.213,-0.6678466796875,-0.694091796875,-0.356201171875,46.4329268292683,-27.225609756097562,-53.35365853658537,3,Knocking
1.32,-0.6824951171875,-0.6029052734375,-0.3643798828125,26.920731707317074,-5.2439024390243905,-47.957317073170735,3,Knocking
1.32,-0.7423095703125,-0.5174560546875,-0.36279296875,2.347560975609756,8.048780487804878,-1.6463414634146343,3,Knocking
1.32,-0.7420654296875,-0.570556640625,-0.3536376953125,-34.024390243902445,23.689024390243905,40.54878048780488,3,Knocking
1.321,-0.738037109375,-0.631103515625,-0.2479248046875,-39.66463414634147,33.26219512195122,63.68902439024391,3,Knocking
1.322,-0.784423828125,-0.62255859375,-0.2088623046875,-26.00609756097561,32.46951219512195,53.32317073170732,3,Knocking
1.323,-0.774169921875,-0.6329345703125,-0.2313232421875,1.4329268292682928,14.603658536585368,38.90243902439025,3,Knocking
1.431,-0.821533203125,-0.558349609375,-0.2508544921875,20.884146341463417,10.457317073170733,22.59146341463415,3,Knocking
1.542,-0.823974609375,-0.530517578125,-0.2437744140625,31.402439024390247,3.079268292682927,13.109756097560977,3,Knocking
1.543,-0.7799072265625,-0.5364990234375,-0.284912109375,14.725609756097562,-6.036585365853659,9.298780487804878,3,Knocking
1.543,-0.7945556640625,-0.5325927734375,-0.2896728515625,11.250000000000002,-18.8109756097561,1.3719512195121952,3,Knocking
1.544,-0.7650146484375,-0.5391845703125,-0.2933349609375,-16.00609756097561,-15.54878048780488,-12.317073170731708,3,Knocking
1.761,-0.75244140625,-0.520263671875,-0.267822265625,-21.03658536585366,-24.085365853658537,-21.34146341463415,3,Knocking
1.87,-0.7520751953125,-0.5682373046875,-0.266357421875,-48.201219512195124,-14.603658536585368,-39.11585365853659,3,Knocking
1.871,-0.7528076171875,-0.553955078125,-0.2696533203125,-56.98170731707317,-13.04878048780488,-40.213414634146346,3,Knocking
2.094,-0.7132568359375,-0.56005859375,-0.277587890625,-64.23780487804879,-17.804878048780488,-30.09146341463415,3,Knocking
2.199,-0.73291015625,-0.5924072265625,-0.322021484375,-59.29878048780488,-15.853658536585368,-28.170731707317074,3,Knocking
2.2,-0.684326171875,-0.6669921875,-0.3067626953125,-61.25000000000001,-17.621951219512198,-29.02439024390244,3,Knocking
2.421,-0.694580078125,-0.75634765625,-0.3468017578125,-72.46951219512195,-23.719512195121954,-42.43902439024391,3,Knocking
2.602,-0.6944580078125,-0.795654296875,-0.346435546875,-71.6158536585366,-29.176829268292686,-55.88414634146342,3,Knocking
2.931,-0.7003173828125,-0.7679443359375,-0.31201171875,-59.84756097560976,-37.80487804878049,-52.34756097560976,3,Knocking
3.041,-0.7020263671875,-0.7474365234375,-0.30322265625,-57.804878048780495,-49.51219512195122,-43.62804878048781,3,Knocking
3.043,-0.71533203125,-0.582275390625,-0.3499755859375,6.951219512195123,11.097560975609756,19.05487804878049,3,Knocking
3.044,-0.7142333984375,-0.6131591796875,-0.327880859375,-16.70731707317073,-22.469512195121954,-11.341463414634147,3,Knocking
3.045,-0.72119140625,-0.6097412109375,-0.32080078125,-6.798780487804879,-33.07926829268293,-4.329268292682928,3,Knocking
3.261,-0.689453125,-0.680419921875,-0.3333740234375,-60.426829268292686,-25.51829268292683,-30.182926829268297,3,Knocking
3.59,-0.6585693359375,-0.6170654296875,-0.3046875,-43.41463414634147,1.8597560975609757,35.274390243902445,3,Knocking
3.921,-0.65478515625,-0.6390380859375,-0.31103515625,-28.871951219512198,23.84146341463415,40.274390243902445,3,Knocking
4.03,-0.726318359375,-0.604248046875,-0.3878173828125,-10.152439024390246,-2.7439024390243905,7.347560975609757,3,Knocking
4.031,-0.763671875,-0.548095703125,-0.4183349609375,9.969512195121952,7.134146341463415,10.121951219512196,3,Knocking
4.032,-0.7166748046875,-0.5589599609375,-0.3729248046875,8.170731707317074,3.079268292682927,-2.378048780487805,3,Knocking
4.033,-0.7105712890625,-0.5994873046875,-0.3734130859375,10.24390243902439,6.432926829268293,7.500000000000001,3,Knocking
4.251,-0.7078857421875,-0.60205078125,-0.37158203125,3.963414634146342,18.414634146341466,18.84146341463415,3,Knocking
4.582,-0.70458984375,-0.5992431640625,-0.4122314453125,7.134146341463415,13.536585365853659,14.329268292682928,3,Knocking
4.911,-0.7305908203125,-0.5972900390625,-0.421875,17.652439024390244,27.25609756097561,26.371951219512198,3,Knocking
5.242,-0.7291259765625,-0.5313720703125,-0.445556640625,30.121951219512198,56.768292682926834,46.18902439024391,3,Knocking
5.574,-0.8223876953125,-0.48095703125,-0.4281005859375,34.146341463414636,32.5,13.26219512195122,3,Knocking
5.902,-0.7484130859375,-0.51171875,-0.4454345703125,19.05487804878049,0.8841463414634148,-3.5670731707317076,3,Knocking
6.234,-0.7698974609375,-0.4588623046875,-0.3988037109375,2.1341463414634148,1.9512195121951221,24.35975609756098,3,Knocking
6.562,-0.793212890625,-0.4710693359375,-0.4388427734375,0.39634146341463417,2.6219512195121952,21.00609756097561,3,Knocking
6.891,-0.7843017578125,-0.43505859375,-0.4381103515625,-7.500000000000001,-1.4939024390243905,33.62804878048781,3,Knocking
7.222,-0.7861328125,-0.4302978515625,-0.4027099609375,-13.231707317073171,9.207317073170733,29.87804878048781,3,Knocking
7.551,-0.8165283203125,-0.30908203125,-0.48583984375,-69.48170731707317,65.21341463414635,97.25609756097562,3,Knocking
7.881,-0.8079833984375,-0.17822265625,-0.6495361328125,-73.04878048780489,5.3048780487804885,24.176829268292686,3,Knocking
7.99,-0.8251953125,-0.048828125,-0.6357421875,-23.323170731707318,-23.750000000000004,-23.78048780487805,3,Knocking
7.992,-0.77099609375,-0.0848388671875,-0.57421875,-7.073170731707318,-26.676829268292686,-16.52439024390244,3,Knocking
7.993,-0.81201171875,-0.074462890625,-0.5511474609375,3.7195121951219514,2.439024390243903,0.5487804878048781,3,Knocking
7.993,-0.87890625,0.04052734375,-0.58544921875,5.670731707317073,4.298780487804878,14.573170731707318,3,Knocking
8.212,-0.8818359375,0.01806640625,-0.6680908203125,59.87804878048781,-0.4573170731707317,-7.134146341463415,3,Knocking
8.541,-0.7786865234375,-0.251708984375,-0.609375,44.420731707317074,-27.195121951219516,-28.231707317073173,3,Knocking
9.202,-0.7806396484375,-0.3857421875,-0.4996337890625,12.957317073170733,-12.53048780487805,-34.96951219512196,3,Knocking
9.531,-0.814453125,-0.3836669921875,-0.5009765625,-17.59146341463415,-3.2012195121951224,-3.963414634146342,3,Knocking
9.862,-0.7884521484375,-0.42236328125,-0.537353515625,16.615853658536587,19.115853658536587,-3.231707317073171,3,Knocking
10.193,-0.82275390625,-0.334228515625,-0.494384765625,-5.396341463414634,9.05487804878049,-2.347560975609756,3,Knocking
10.302,-0.819580078125,-0.332275390625,-0.53466796875,-17.439024390243905,9.359756097560977,2.774390243902439,3,Knocking
10.303,-0.8192138671875,-0.359375,-0.539794921875,-18.53658536585366,9.115853658536587,3.4451219512195124,3,Knocking
11.184,-0.8170166015625,-0.358154296875,-0.543701171875,-13.871951219512196,8.567073170731708,3.8719512195121957,3,Knocking
11.513,-0.813720703125,-0.328369140625,-0.546142578125,-23.445121951219516,-0.2134146341463415,3.780487804878049,3,Knocking
11.621,-0.7808837890625,-0.3458251953125,-0.57373046875,0.12195121951219513,8.323170731707318,16.82926829268293,3,Knocking
11.622,-0.779296875,-0.2996826171875,-0.5546875,-8.871951219512196,-3.26219512195122,2.8963414634146343,3,Knocking
11.623,-0.776123046875,-0.3092041015625,-0.548583984375,-9.359756097560977,-10.121951219512196,-9.725609756097562,3,Knocking
11.624,-0.8126220703125,-0.312255859375,-0.5262451171875,0.30487804878048785,-9.085365853658537,-8.810975609756099,3,Knocking
11.843,-0.815673828125,-0.3092041015625,-0.5692138671875,-9.878048780487806,0.030487804878048783,-10.731707317073171,3,Knocking
12.172,-0.779296875,-0.3472900390625,-0.5732421875,2.8353658536585367,3.0182926829268295,1.6158536585365855,3,Knocking
12.503,-0.7774658203125,-0.3468017578125,-0.5714111328125,2.8658536585365857,1.6463414634146343,1.3109756097560976,3,Knocking
12.832,-0.77685546875,-0.3480224609375,-0.5706787109375,3.1097560975609757,2.0426829268292686,1.25,3,Knocking
13.493,-0.778076171875,-0.344482421875,-0.569580078125,1.5853658536585367,1.981707317073171,0.8231707317073171,3,Knocking
13.824,-0.77587890625,-0.3466796875,-0.5767822265625,2.957317073170732,3.1707317073170733,0.12195121951219513,3,Knocking
14.152,-0.77490234375,-0.346923828125,-0.547607421875,1.6158536585365855,2.164634146341464,0.853658536585366,3,Knocking
14.261,-0.775390625,-0.34814453125,-0.548583984375,1.4939024390243905,1.707317073170732,1.0060975609756098,3,Knocking
14.263,-0.77490234375,-0.3492431640625,-0.548095703125,1.4634146341463417,1.3719512195121952,0.7317073170731708,3,Knocking
14.264,-0.775634765625,-0.349365234375,-0.5477294921875,2.0426829268292686,1.0365853658536586,0.6707317073170732,3,Knocking
