time,ax,ay,az,wx,wy,wz,activity Label,activity
0.0,-0.6517333984375,-0.779541015625,-0.2027587890625,-21.250000000000004,18.29268292682927,-8.719512195121952,5,Walking
0.0,-0.682861328125,-0.85888671875,-0.188720703125,-21.06707317073171,18.201219512195124,1.829268292682927,5,Walking
0.0,-0.7890625,-0.930419921875,-0.2247314453125,-33.8109756097561,12.865853658536587,-2.439024390243903,5,Walking
0.0,-0.8094482421875,-0.9915771484375,-0.232421875,-34.75609756097561,11.859756097560977,4.5426829268292686,5,Walking
0.0,-0.8648681640625,-1.072509765625,-0.206298828125,-34.66463414634146,16.79878048780488,32.83536585365854,5,Walking
0.0,-0.91015625,-1.048828125,-0.2286376953125,-34.96951219512196,15.76219512195122,45.213414634146346,5,Walking
0.0,-0.8656005859375,-1.0238037109375,-0.1773681640625,-34.207317073170735,16.52439024390244,88.8719512195122,5,Walking
0.001,-0.8319091796875,-0.9893798828125,-0.1422119140625,-32.22560975609756,18.475609756097562,112.83536585365854,5,Walking
0.001,-0.79638671875,-0.94873046875,-0.1240234375,-15.27439024390244,15.152439024390246,142.46951219512195,5,Walking
0.001,-0.7503662109375,-0.8431396484375,-0.117431640625,-6.859756097560976,27.012195121951223,145.5487804878049,5,Walking
0.078,-0.6558837890625,-0.5111083984375,-0.191650390625,10.060975609756099,48.84146341463415,109.66463414634147,5,Walking
0.078,-0.730712890625,-0.491943359375,-0.193603515625,4.2682926829268295,37.896341463414636,87.59146341463415,5,Walking
0.079,-0.747802734375,-0.545654296875,-0.2021484375,12.80487804878049,39.87804878048781,72.89634146341464,5,Walking
0.079,-0.7738037109375,-0.571533203125,-0.20263671875,26.06707317073171,28.932926829268297,65.1219512195122,5,Walking
0.079,-0.82177734375,-0.5950927734375,-0.1988525390625,39.54268292682927,33.32317073170732,57.10365853658537,5,Walking
0.081,-0.8258056640625,-0.558837890625,-0.20166015625,50.57926829268293,34.176829268292686,45.82317073170732,5,Walking
0.191,-0.82666015625,-0.5267333984375,-0.1744384765625,60.243902439024396,39.69512195121951,56.03658536585366,5,Walking
0.192,-0.8131103515625,-0.494140625,-0.177734375,81.5548780487805,36.707317073170735,62.6219512195122,5,Walking
0.192,-0.7601318359375,-0.4305419921875,-0.1873779296875,98.26219512195122,45.243902439024396,68.41463414634147,5,Walking
0.192,-0.6407470703125,-0.3883056640625,-0.2081298828125,124.23780487804879,63.29268292682927,76.73780487804879,5,Walking
0.193,-0.5858154296875,-0.348876953125,-0.261474609375,138.9939024390244,71.95121951219512,81.34146341463415,5,Walking
0.298,-0.548095703125,-0.318603515625,-0.276611328125,153.20121951219514,88.01829268292684,63.44512195121952,5,Walking
0.298,-0.5987548828125,-0.3248291015625,-0.303955078125,155.4878048780488,91.25000000000001,47.07317073170732,5,Walking
0.298,-0.6512451171875,-0.332763671875,-0.343505859375,153.20121951219514,110.82317073170732,23.902439024390247,5,Walking
