time,ax,ay,az,wx,wy,wz,activity Label,activity
0.0,-0.958984375,-0.224853515625,-0.029541015625,39.32926829268293,-4.847560975609756,-3.414634146341464,3,Knocking
0.0,-0.9693603515625,-0.182373046875,-0.0296630859375,29.26829268292683,-10.609756097560977,3.689024390243903,3,Knocking
0.0,-0.9501953125,-0.177978515625,-0.0277099609375,32.6829268292683,1.676829268292683,2.9268292682926833,3,Knocking
0.001,-0.90625,-0.17333984375,-0.028076171875,22.103658536585368,-3.5975609756097566,3.3231707317073176,3,Knocking
0.043,-0.9017333984375,-0.1754150390625,-0.0284423828125,25.701219512195124,8.932926829268293,3.2012195121951224,3,Knocking
0.044,-0.9381103515625,-0.177490234375,-0.0654296875,23.84146341463415,4.207317073170732,-3.628048780487805,3,Knocking
0.044,-0.9512939453125,-0.1812744140625,-0.0714111328125,13.384146341463415,7.134146341463415,-3.353658536585366,3,Knocking
0.044,-0.9339599609375,-0.1826171875,-0.056884765625,11.951219512195124,17.28658536585366,-2.164634146341464,3,Knocking
0.045,-0.9727783203125,-0.1805419921875,-0.1005859375,16.371951219512198,23.475609756097562,-2.713414634146342,3,Knocking
0.047,-1.0140380859375,-0.22314453125,-0.078857421875,4.359756097560976,22.835365853658537,1.676829268292683,3,Knocking
0.153,-1.0347900390625,-0.22900390625,-0.0860595703125,-1.676829268292683,27.77439024390244,0.6097560975609757,3,Knocking
0.154,-0.966064453125,-0.1834716796875,-0.109619140625,3.3231707317073176,32.6829268292683,-8.079268292682928,3,Knocking
0.154,-0.9635009765625,-0.2196044921875,-0.11474609375,-5.0304878048780495,28.231707317073173,-5.579268292682928,3,Knocking
0.154,-0.98486328125,-0.2060546875,-0.1143798828125,-17.225609756097562,27.926829268292686,-18.50609756097561,3,Knocking
0.156,-0.989990234375,-0.2137451171875,-0.1134033203125,-11.890243902439025,31.82926829268293,-12.53048780487805,3,Knocking
0.263,-1.01025390625,-0.2540283203125,-0.13916015625,-11.951219512195124,14.969512195121952,-13.201219512195124,3,Knocking
0.264,-0.9595947265625,-0.2589111328125,-0.1365966796875,-18.04878048780488,16.52439024390244,-13.841463414634148,3,Knocking
0.264,-0.9263916015625,-0.23583984375,-0.135009765625,-16.25,10.670731707317074,-24.664634146341466,3,Knocking
0.264,-0.9334716796875,-0.244873046875,-0.0914306640625,-6.432926829268293,4.024390243902439,-21.432926829268293,3,Knocking
0.265,-0.9818115234375,-0.246337890625,-0.1068115234375,-10.823170731707318,9.329268292682928,-31.371951219512198,3,Knocking
0.269,-0.9822998046875,-0.2386474609375,-0.1053466796875,3.414634146341464,-0.9756097560975611,-21.55487804878049,3,Knocking
0.373,-0.9744873046875,-0.2586669921875,-0.10595703125,-1.524390243902439,-0.8841463414634148,-25.945121951219516,3,Knocking
0.374,-0.9700927734375,-0.2579345703125,-0.100830078125,-1.3719512195121952,8.628048780487806,-24.085365853658537,3,Knocking
0.374,-0.93359375,-0.2578125,-0.0604248046875,-1.2195121951219514,11.128048780487806,-15.000000000000002,3,Knocking
0.374,-0.9278564453125,-0.2578125,-0.0615234375,-0.9146341463414634,5.213414634146342,-14.634146341463415,3,Knocking
0.379,-0.9315185546875,-0.2572021484375,-0.0970458984375,-1.25,7.469512195121952,-15.000000000000002,3,Knocking
0.483,-0.977294921875,-0.253173828125,-0.1043701171875,-1.4939024390243905,17.77439024390244,-12.926829268292684,3,Knocking
0.484,-0.9544677734375,-0.21533203125,-0.0794677734375,-1.1890243902439026,18.201219512195124,-16.890243902439025,3,Knocking
0.593,-0.9561767578125,-0.20556640625,-0.091796875,-1.402439024390244,16.219512195121954,-7.957317073170732,3,Knocking
0.594,-0.9774169921875,-0.2059326171875,-0.13232421875,-2.8353658536585367,7.225609756097562,-2.7439024390243905,3,Knocking
0.703,-0.9708251953125,-0.2095947265625,-0.1356201171875,1.8902439024390245,16.371951219512198,-0.426829268292683,3,Knocking
0.704,-0.9774169921875,-0.205078125,-0.129150390625,0.701219512195122,17.5,-0.30487804878048785,3,Knocking
0.813,-0.9605712890625,-0.2247314453125,-0.0894775390625,0.09146341463414635,6.2804878048780495,8.841463414634147,3,Knocking
0.813,-0.9808349609375,-0.2205810546875,-0.0894775390625,-8.414634146341465,8.26219512195122,9.817073170731708,3,Knocking
0.814,-0.93408203125,-0.2210693359375,-0.0865478515625,-9.542682926829269,2.5,-0.48780487804878053,3,Knocking
0.814,-0.9295654296875,-0.22314453125,-0.08447265625,-10.03048780487805,0.6707317073170732,3.658536585365854,3,Knocking
0.815,-0.9256591796875,-0.18603515625,-0.13134765625,-10.0,0.8231707317073171,-8.01829268292683,3,Knocking
0.816,-0.9373779296875,-0.1873779296875,-0.134521484375,-11.036585365853659,-2.530487804878049,-10.24390243902439,3,Knocking
0.816,-1.0028076171875,-0.22021484375,-0.0914306640625,-10.548780487804878,-0.853658536585366,-8.231707317073171,3,Knocking
0.817,-1.0009765625,-0.224853515625,-0.081298828125,-10.213414634146343,1.128048780487805,2.530487804878049,3,Knocking
0.817,-0.983642578125,-0.2037353515625,-0.114990234375,-4.115853658536586,10.884146341463415,-6.707317073170732,3,Knocking
0.819,-0.9898681640625,-0.21435546875,-0.0914306640625,-9.298780487804878,11.341463414634147,-4.390243902439025,3,Knocking
0.923,-0.9566650390625,-0.1815185546875,-0.0943603515625,16.402439024390244,-16.646341463414636,3.2012195121951224,3,Knocking
0.924,-0.967041015625,-0.176513671875,-0.0576171875,6.7682926829268295,-7.347560975609757,-2.8658536585365857,3,Knocking
0.924,-0.9659423828125,-0.18310546875,-0.054931640625,10.335365853658537,-7.682926829268293,-0.5792682926829269,3,Knocking
0.925,-0.9708251953125,-0.22216796875,-0.0517578125,-0.2134146341463415,-6.2804878048780495,-1.4939024390243905,3,Knocking
0.928,-1.0050048828125,-0.221435546875,-0.0577392578125,-2.8353658536585367,-11.219512195121952,-2.713414634146342,3,Knocking
1.034,-1.0086669921875,-0.224365234375,-0.0968017578125,2.682926829268293,-8.292682926829269,-3.414634146341464,3,Knocking
1.034,-1.013916015625,-0.2303466796875,-0.09765625,0.15243902439024393,-3.7500000000000004,-2.8658536585365857,3,Knocking
1.144,-0.9844970703125,-0.206787109375,-0.095947265625,-8.841463414634147,-2.9268292682926833,-1.1890243902439026,3,Knocking
1.144,-1.012451171875,-0.2117919921875,-0.061767578125,-10.091463414634147,-3.689024390243903,-0.4573170731707317,3,Knocking
1.144,-1.009033203125,-0.218505859375,-0.0595703125,-10.152439024390246,1.8597560975609757,7.957317073170732,3,Knocking
1.145,-1.002197265625,-0.2528076171875,-0.0604248046875,-8.871951219512196,-7.987804878048781,8.871951219512196,3,Knocking
1.145,-0.964599609375,-0.252685546875,-0.09521484375,1.707317073170732,-9.390243902439025,9.756097560975611,3,Knocking
1.146,-0.9625244140625,-0.215576171875,-0.0975341796875,3.3841463414634148,-10.640243902439025,10.365853658536587,3,Knocking
1.146,-0.981689453125,-0.20849609375,-0.098876953125,3.5670731707317076,-7.500000000000001,11.189024390243903,3,Knocking
1.147,-0.9700927734375,-0.203369140625,-0.1016845703125,2.804878048780488,-18.50609756097561,10.548780487804878,3,Knocking
1.151,-0.929443359375,-0.22412109375,-0.1048583984375,0.12195121951219513,-12.500000000000002,7.987804878048781,3,Knocking
1.256,-0.9276123046875,-0.1824951171875,-0.1041259765625,-8.963414634146343,-12.408536585365855,-0.3353658536585366,3,Knocking
1.256,-0.9241943359375,-0.1981201171875,-0.1051025390625,-10.823170731707318,-18.719512195121954,10.609756097560977,3,Knocking
1.256,-0.94384765625,-0.1943359375,-0.10693359375,-5.0304878048780495,-16.920731707317074,6.646341463414635,3,Knocking
1.257,-0.893310546875,-0.1983642578125,-0.0997314453125,-6.676829268292684,-9.817073170731708,13.841463414634148,3,Knocking
1.257,-0.9111328125,-0.2015380859375,-0.0958251953125,-4.146341463414634,-3.4451219512195124,21.189024390243905,3,Knocking
1.257,-0.879638671875,-0.2001953125,-0.100341796875,2.987804878048781,16.402439024390244,35.213414634146346,3,Knocking
1.366,-0.837646484375,-0.200439453125,-0.104248046875,7.865853658536586,19.512195121951223,44.054878048780495,3,Knocking
1.366,-0.8870849609375,-0.190673828125,-0.0848388671875,7.317073170731708,37.46951219512196,64.23780487804879,3,Knocking
1.366,-0.894287109375,-0.1710205078125,-0.1343994140625,19.23780487804878,57.04268292682927,67.37804878048782,3,Knocking
1.367,-0.9263916015625,-0.15966796875,-0.1195068359375,11.920731707317074,54.39024390243903,79.42073170731707,3,Knocking
1.367,-1.0328369140625,-0.1387939453125,-0.1514892578125,19.146341463414636,59.57317073170732,78.96341463414635,3,Knocking
1.473,-1.0584716796875,-0.0899658203125,-0.20068359375,17.439024390243905,59.176829268292686,67.71341463414635,3,Knocking
1.474,-1.128662109375,-0.057373046875,-0.2276611328125,6.798780487804879,57.34756097560976,70.51829268292684,3,Knocking
1.475,-1.1298828125,-0.0673828125,-0.2113037109375,5.823170731707317,43.35365853658537,58.78048780487806,3,Knocking
1.475,-1.0784912109375,-0.046630859375,-0.2540283203125,11.646341463414634,41.646341463414636,51.493902439024396,3,Knocking
1.476,-1.072265625,-0.0443115234375,-0.2158203125,10.487804878048781,22.439024390243905,43.018292682926834,3,Knocking
1.804,-1.0234375,-0.017333984375,-0.2340087890625,10.945121951219512,13.750000000000002,37.04268292682927,3,Knocking
1.806,-0.962890625,-0.02392578125,-0.2188720703125,4.5426829268292686,10.426829268292684,27.957317073170735,3,Knocking
1.806,-0.9259033203125,-0.030517578125,-0.1954345703125,6.615853658536586,3.810975609756098,21.981707317073173,3,Knocking
1.807,-0.94140625,-0.0299072265625,-0.1517333984375,19.115853658536587,2.5,20.243902439024392,3,Knocking
1.807,-0.8924560546875,-0.0205078125,-0.1448974609375,14.390243902439027,-3.9024390243902443,21.128048780487806,3,Knocking
1.808,-0.8917236328125,-0.0418701171875,-0.1455078125,24.451219512195124,9.085365853658537,22.04268292682927,3,Knocking
2.023,-0.8988037109375,0.0126953125,-0.1527099609375,24.878048780487806,15.670731707317074,31.920731707317074,3,Knocking
2.024,-0.9410400390625,-0.0003662109375,-0.1942138671875,24.085365853658537,26.28048780487805,33.109756097560975,3,Knocking
2.133,-0.9373779296875,0.0174560546875,-0.1778564453125,14.939024390243905,33.44512195121951,27.31707317073171,3,Knocking
2.353,-0.9832763671875,0.01806640625,-0.1861572265625,12.286585365853659,33.23170731707317,27.957317073170735,3,Knocking
2.354,-1.062744140625,-0.0089111328125,-0.18115234375,9.939024390243903,-10.060975609756099,2.9268292682926833,3,Knocking
2.464,-1.0335693359375,0.00634765625,-0.1749267578125,-1.524390243902439,-7.621951219512196,-10.945121951219512,3,Knocking
2.466,-1.0125732421875,-0.0360107421875,-0.202880859375,-3.0182926829268295,-17.378048780487806,-7.621951219512196,3,Knocking
2.467,-0.955078125,-0.03759765625,-0.1739501953125,3.536585365853659,-16.585365853658537,-12.347560975609758,3,Knocking
2.467,-0.9716796875,-0.0367431640625,-0.1807861328125,2.439024390243903,-7.134146341463415,-12.957317073170733,3,Knocking
2.468,-0.9271240234375,-0.0367431640625,-0.1812744140625,0.1829268292682927,-4.451219512195122,-18.231707317073173,3,Knocking
2.469,-1.0057373046875,0.003173828125,-0.181640625,4.481707317073171,-2.530487804878049,11.646341463414634,3,Knocking
2.677,-1.0106201171875,0.004150390625,-0.177490234375,6.097560975609756,3.2012195121951224,9.664634146341465,3,Knocking
2.678,-0.99072265625,-0.0087890625,-0.1826171875,0.5792682926829269,-9.878048780487806,-8.506097560975611,3,Knocking
2.679,-0.9447021484375,-0.0653076171875,-0.225830078125,-42.22560975609756,-52.926829268292686,-9.542682926829269,3,Knocking
2.68,-0.940673828125,-0.064697265625,-0.180419921875,-48.41463414634147,-66.00609756097562,2.4695121951219514,3,Knocking
2.898,-0.96484375,-0.035400390625,-0.05419921875,-58.44512195121952,-83.65853658536587,23.84146341463415,3,Knocking
3.226,-0.9832763671875,0.00390625,-0.0302734375,-57.25609756097561,-94.20731707317074,24.634146341463417,3,Knocking
3.556,-0.9686279296875,0.011474609375,-0.041015625,-44.35975609756098,-82.22560975609757,24.05487804878049,3,Knocking
3.886,-0.96044921875,-0.0152587890625,0.0115966796875,-47.43902439024391,-85.79268292682927,22.28658536585366,3,Knocking
4.217,-0.970458984375,-0.0152587890625,-0.0086669921875,-39.48170731707317,-90.21341463414635,23.231707317073173,3,Knocking
4.546,-0.9783935546875,0.0362548828125,0.04296875,-32.37804878048781,-94.0548780487805,27.012195121951223,3,Knocking
4.877,-0.9627685546875,0.0555419921875,0.13623046875,-14.878048780487806,-85.60975609756099,27.28658536585366,3,Knocking
5.207,-0.968994140625,0.057861328125,0.1146240234375,-15.213414634146343,-74.87804878048782,12.042682926829269,3,Knocking
5.537,-1.0137939453125,0.0621337890625,0.167724609375,-23.932926829268293,-71.40243902439025,5.091463414634147,3,Knocking
5.868,-1.0364990234375,0.098876953125,0.19970703125,-14.939024390243905,-70.48780487804879,7.164634146341464,3,Knocking
6.197,-1.0479736328125,0.1556396484375,0.2958984375,-26.432926829268293,14.817073170731708,-26.250000000000004,3,Knocking
6.528,-0.9503173828125,-0.09033203125,-0.224365234375,-57.34756097560976,64.39024390243902,-38.04878048780488,3,Knocking
6.858,-0.9593505859375,-0.1397705078125,-0.1829833984375,-78.68902439024392,24.23780487804878,-17.743902439024392,3,Knocking
7.188,-0.96728515625,-0.0196533203125,-0.099853515625,-54.054878048780495,-19.878048780487806,-0.6097560975609757,3,Knocking
7.517,-1.0150146484375,0.045654296875,-0.1322021484375,-34.96951219512196,-1.3414634146341464,9.695121951219512,3,Knocking
7.628,-0.983154296875,0.0225830078125,-0.192138671875,-19.115853658536587,19.969512195121954,8.414634146341465,3,Knocking
7.63,-1.0009765625,0.04296875,-0.1949462890625,-9.05487804878049,-7.378048780487806,-38.10975609756098,3,Knocking
7.631,-0.95458984375,-0.0955810546875,-0.1357421875,38.23170731707317,-19.878048780487806,-35.609756097560975,3,Knocking
7.632,-0.8746337890625,-0.220947265625,-0.06103515625,6.402439024390245,5.914634146341464,9.02439024390244,3,Knocking
8.178,-0.982666015625,-0.1304931640625,-0.293701171875,209.32926829268294,21.432926829268293,-41.493902439024396,3,Knocking
8.507,-0.959228515625,-0.25048828125,-0.1121826171875,-157.22560975609758,-51.89024390243903,-36.55487804878049,3,Knocking
8.838,-0.9599609375,-0.26123046875,-0.077880859375,-4.75609756097561,9.26829268292683,29.146341463414636,3,Knocking
9.167,-0.927734375,-0.1116943359375,0.0125732421875,33.68902439024391,-10.30487804878049,24.78658536585366,3,Knocking
9.498,-1.03515625,-0.13818359375,-0.10205078125,3.7500000000000004,5.975609756097562,0.9756097560975611,3,Knocking
9.827,-0.9599609375,-0.1207275390625,-0.1064453125,-6.920731707317074,-3.689024390243903,-9.298780487804878,3,Knocking
10.157,-1.00048828125,-0.1878662109375,-0.1053466796875,-18.414634146341466,1.128048780487805,3.3841463414634148,3,Knocking
10.486,-1.0009765625,-0.14599609375,-0.108154296875,-7.347560975609757,0.3353658536585366,8.475609756097562,3,Knocking
10.598,-0.9959716796875,-0.163330078125,-0.09814453125,-5.884146341463415,2.713414634146342,10.823170731707318,3,Knocking
