time,ax,ay,az,wx,wy,wz,activity Label,activity
0.0,-0.9210205078125,-0.3631591796875,-0.147705078125,-3.7195121951219514,-3.9024390243902443,3.1402439024390247,4,Chopping
0.001,-0.89208984375,-0.390625,-0.151123046875,-3.9024390243902443,-3.3231707317073176,3.079268292682927,4,Chopping
0.002,-0.8963623046875,-0.3896484375,-0.1519775390625,2.774390243902439,-3.079268292682927,2.8963414634146343,4,Chopping
0.134,-0.90087890625,-0.38720703125,-0.1541748046875,1.7987804878048783,-3.5670731707317076,3.2926829268292686,4,Chopping
0.134,-0.90234375,-0.3876953125,-0.1544189453125,-8.048780487804878,3.079268292682927,3.7500000000000004,4,Chopping
0.134,-0.9007568359375,-0.35986328125,-0.1524658203125,-9.481707317073171,2.1341463414634148,-3.7500000000000004,4,Chopping
0.135,-0.8983154296875,-0.3594970703125,-0.151123046875,-10.060975609756099,1.3719512195121952,-3.8414634146341466,4,Chopping
0.135,-0.8951416015625,-0.359619140625,-0.1497802734375,-10.487804878048781,1.2804878048780488,3.4451219512195124,4,Chopping
0.135,-0.8934326171875,-0.3604736328125,-0.14892578125,-10.426829268292684,1.4939024390243905,2.8353658536585367,4,Chopping
0.219,-0.89697265625,-0.361083984375,-0.1424560546875,-9.847560975609756,1.6158536585365855,2.4695121951219514,4,Chopping
0.219,-0.892822265625,-0.3875732421875,-0.14599609375,0.7621951219512195,0.6402439024390244,3.50609756097561,4,Chopping
0.22,-0.89111328125,-0.3858642578125,-0.14990234375,1.25,1.4634146341463417,3.5975609756097566,4,Chopping
0.22,-0.921875,-0.38330078125,-0.1524658203125,2.6524390243902443,-3.628048780487805,-3.8719512195121957,4,Chopping
0.222,-0.8973388671875,-0.381591796875,-0.15234375,3.1402439024390247,-0.5792682926829269,3.689024390243903,4,Chopping
0.329,-0.89990234375,-0.3798828125,-0.1524658203125,3.1402439024390247,-0.2134146341463415,3.5975609756097566,4,Chopping
0.33,-0.8985595703125,-0.3807373046875,-0.1551513671875,1.981707317073171,-1.8902439024390245,1.7682926829268295,4,Chopping
0.33,-0.8958740234375,-0.3814697265625,-0.1895751953125,1.0670731707317074,-3.1707317073170733,-7.926829268292684,4,Chopping
0.331,-0.8974609375,-0.385498046875,-0.1907958984375,-8.658536585365855,3.8414634146341466,-11.036585365853659,4,Chopping
0.331,-0.8983154296875,-0.389404296875,-0.1900634765625,-9.207317073170733,3.353658536585366,-4.51219512195122,4,Chopping
0.333,-0.901123046875,-0.362060546875,-0.1904296875,-9.26829268292683,2.2865853658536586,-4.75609756097561,4,Chopping
0.439,-0.8951416015625,-0.3629150390625,-0.19287109375,-9.451219512195122,1.1585365853658538,-4.085365853658537,4,Chopping
0.44,-0.8931884765625,-0.3681640625,-0.1915283203125,-10.0,1.0975609756097562,-3.9939024390243905,4,Chopping
0.44,-0.8946533203125,-0.3680419921875,-0.15625,-9.51219512195122,1.128048780487805,-11.219512195121952,4,Chopping
0.441,-0.8922119140625,-0.3677978515625,-0.1558837890625,-8.689024390243903,0.030487804878048783,-9.146341463414634,4,Chopping
0.442,-0.9173583984375,-0.3648681640625,-0.1890869140625,-8.079268292682928,0.12195121951219513,0.39634146341463417,4,Chopping
0.549,-0.91650390625,-0.36474609375,-0.1881103515625,-8.048780487804878,1.1890243902439026,0.7926829268292683,4,Chopping
0.55,-0.9180908203125,-0.3641357421875,-0.1884765625,-8.079268292682928,2.682926829268293,1.3719512195121952,4,Chopping
0.55,-0.9210205078125,-0.3662109375,-0.155517578125,-7.865853658536586,3.079268292682927,1.5548780487804879,4,Chopping
0.551,-0.919677734375,-0.3673095703125,-0.15478515625,1.0365853658536586,2.6524390243902443,1.829268292682927,4,Chopping
