time,ax,ay,az,wx,wy,wz,activity Label,activity
0.0,-0.7855224609375,-0.58056640625,0.08154296875,1.1890243902439026,1.829268292682927,1.0975609756097562,4,Chopping
0.001,-0.7855224609375,-0.5791015625,0.0792236328125,1.1585365853658538,1.7378048780487807,1.25,4,Chopping
0.103,-0.78662109375,-0.5833740234375,0.0791015625,-7.835365853658537,1.676829268292683,1.1585365853658538,4,Chopping
0.103,-0.7891845703125,-0.5877685546875,0.0841064453125,-7.835365853658537,1.3109756097560976,0.8231707317073171,4,Chopping
0.11,-0.7919921875,-0.58544921875,0.084228515625,1.9207317073170733,0.30487804878048785,1.5548780487804879,4,Chopping
0.11,-0.7906494140625,-0.583251953125,0.0804443359375,2.8353658536585367,-7.835365853658537,2.5914634146341466,4,Chopping
0.11,-0.7889404296875,-0.579345703125,0.10693359375,2.0426829268292686,0.6097560975609757,2.713414634146342,4,Chopping
0.22,-0.7899169921875,-0.579345703125,0.108642578125,1.128048780487805,1.2195121951219514,2.682926829268293,4,Chopping
0.22,-0.7911376953125,-0.578857421875,0.1087646484375,0.30487804878048785,1.676829268292683,2.4695121951219514,4,Chopping
0.221,-0.7916259765625,-0.5794677734375,0.10888671875,0.0,1.402439024390244,2.0121951219512195,4,Chopping
0.221,-0.7918701171875,-0.579345703125,0.078369140625,-7.896341463414635,0.39634146341463417,0.9756097560975611,4,Chopping
0.222,-0.7923583984375,-0.5791015625,0.1085205078125,0.09146341463414635,-8.048780487804878,0.701219512195122,4,Chopping
0.223,-0.7918701171875,-0.5784912109375,0.1085205078125,0.2134146341463415,-8.902439024390244,1.3719512195121952,4,Chopping
0.225,-0.7908935546875,-0.581298828125,0.0787353515625,0.1829268292682927,-9.085365853658537,1.9207317073170733,4,Chopping
0.225,-0.78857421875,-0.5838623046875,0.0809326171875,0.853658536585366,-9.390243902439025,2.0426829268292686,4,Chopping
0.33,-0.78955078125,-0.5841064453125,0.0816650390625,1.5548780487804879,-9.298780487804878,2.0426829268292686,4,Chopping
0.33,-0.789306640625,-0.5833740234375,0.0811767578125,2.5914634146341466,-9.115853658536587,2.073170731707317,4,Chopping
